,index,path,thredds_cat,title,dataset_id,dataset_description,institution,institution_id,start_year,end_year,abstract,processing_level,license,license_type,project_id,frequency,variables,driving_experiment_id,dask_chunks
246,day_NorESM1-ME_historical+rcp26_r1i1p1_19500101-21001231_bccaqv2,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip5/pcic/bccaqv2/day_NorESM1-ME_historical+rcp26_r1i1p1_19500101-21001231_bccaqv2.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,PCIC/ECCC statistically downscaled daily Canada-wide climate scenarios version 2 (BCCAQv2),BCCAQv2,https://www.pacificclimate.org/data/statistically-downscaled-climate-scenarios,"Pacific Climate Impacts Consortium (PCIC), Victoria, BC, www.pacificclimate.org",PCIC,1950,2100,"Statistically downscaled data (Bias Correction with Constructed Analogues and Quantile mapping, Version 2; BCCAQv2) derived from 24 CMIP5 global climate models",bias_adjusted,https://open.canada.ca/en/open-government-licence-canada,permissive,CMIP5,day,"pr,tasmax,tasmin","historical,rcp26","{'time': 1460, 'lat': 50, 'lon': 50}"
247,day_NorESM1-ME_historical+rcp45_r1i1p1_19500101-21001231_bccaqv2,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip5/pcic/bccaqv2/day_NorESM1-ME_historical+rcp45_r1i1p1_19500101-21001231_bccaqv2.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,PCIC/ECCC statistically downscaled daily Canada-wide climate scenarios version 2 (BCCAQv2),BCCAQv2,https://www.pacificclimate.org/data/statistically-downscaled-climate-scenarios,"Pacific Climate Impacts Consortium (PCIC), Victoria, BC, www.pacificclimate.org",PCIC,1950,2100,"Statistically downscaled data (Bias Correction with Constructed Analogues and Quantile mapping, Version 2; BCCAQv2) derived from 24 CMIP5 global climate models",bias_adjusted,https://open.canada.ca/en/open-government-licence-canada,permissive,CMIP5,day,"pr,tasmax,tasmin","historical,rcp45","{'time': 1460, 'lat': 50, 'lon': 50}"
248,day_NorESM1-ME_historical+rcp85_r1i1p1_19500101-21001231_bccaqv2,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip5/pcic/bccaqv2/day_NorESM1-ME_historical+rcp85_r1i1p1_19500101-21001231_bccaqv2.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,PCIC/ECCC statistically downscaled daily Canada-wide climate scenarios version 2 (BCCAQv2),BCCAQv2,https://www.pacificclimate.org/data/statistically-downscaled-climate-scenarios,"Pacific Climate Impacts Consortium (PCIC), Victoria, BC, www.pacificclimate.org",PCIC,1950,2100,"Statistically downscaled data (Bias Correction with Constructed Analogues and Quantile mapping, Version 2; BCCAQv2) derived from 24 CMIP5 global climate models",bias_adjusted,https://open.canada.ca/en/open-government-licence-canada,permissive,CMIP5,day,"pr,tasmax,tasmin","historical,rcp85","{'time': 1460, 'lat': 50, 'lon': 50}"
249,day_NorESM1-M_historical+rcp26_r1i1p1_19500101-21001231_bccaqv2,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip5/pcic/bccaqv2/day_NorESM1-M_historical+rcp26_r1i1p1_19500101-21001231_bccaqv2.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,PCIC/ECCC statistically downscaled daily Canada-wide climate scenarios version 2 (BCCAQv2),BCCAQv2,https://www.pacificclimate.org/data/statistically-downscaled-climate-scenarios,"Pacific Climate Impacts Consortium (PCIC), Victoria, BC, www.pacificclimate.org",PCIC,1950,2100,"Statistically downscaled data (Bias Correction with Constructed Analogues and Quantile mapping, Version 2; BCCAQv2) derived from 24 CMIP5 global climate models",bias_adjusted,https://open.canada.ca/en/open-government-licence-canada,permissive,CMIP5,day,"pr,tasmax,tasmin","historical,rcp26","{'time': 1460, 'lat': 50, 'lon': 50}"
250,day_NorESM1-M_historical+rcp45_r1i1p1_19500101-21001231_bccaqv2,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip5/pcic/bccaqv2/day_NorESM1-M_historical+rcp45_r1i1p1_19500101-21001231_bccaqv2.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,PCIC/ECCC statistically downscaled daily Canada-wide climate scenarios version 2 (BCCAQv2),BCCAQv2,https://www.pacificclimate.org/data/statistically-downscaled-climate-scenarios,"Pacific Climate Impacts Consortium (PCIC), Victoria, BC, www.pacificclimate.org",PCIC,1950,2100,"Statistically downscaled data (Bias Correction with Constructed Analogues and Quantile mapping, Version 2; BCCAQv2) derived from 24 CMIP5 global climate models",bias_adjusted,https://open.canada.ca/en/open-government-licence-canada,permissive,CMIP5,day,"pr,tasmax,tasmin","historical,rcp45","{'time': 1460, 'lat': 50, 'lon': 50}"
251,day_NorESM1-M_historical+rcp85_r1i1p1_19500101-21001231_bccaqv2,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip5/pcic/bccaqv2/day_NorESM1-M_historical+rcp85_r1i1p1_19500101-21001231_bccaqv2.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,PCIC/ECCC statistically downscaled daily Canada-wide climate scenarios version 2 (BCCAQv2),BCCAQv2,https://www.pacificclimate.org/data/statistically-downscaled-climate-scenarios,"Pacific Climate Impacts Consortium (PCIC), Victoria, BC, www.pacificclimate.org",PCIC,1950,2100,"Statistically downscaled data (Bias Correction with Constructed Analogues and Quantile mapping, Version 2; BCCAQv2) derived from 24 CMIP5 global climate models",bias_adjusted,https://open.canada.ca/en/open-government-licence-canada,permissive,CMIP5,day,"pr,tasmax,tasmin","historical,rcp85","{'time': 1460, 'lat': 50, 'lon': 50}"
252,day_bcc-csm1-1-m_historical+rcp26_r1i1p1_19500101-21001231_bccaqv2,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip5/pcic/bccaqv2/day_bcc-csm1-1-m_historical+rcp26_r1i1p1_19500101-21001231_bccaqv2.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,PCIC/ECCC statistically downscaled daily Canada-wide climate scenarios version 2 (BCCAQv2),BCCAQv2,https://www.pacificclimate.org/data/statistically-downscaled-climate-scenarios,"Pacific Climate Impacts Consortium (PCIC), Victoria, BC, www.pacificclimate.org",PCIC,1950,2100,"Statistically downscaled data (Bias Correction with Constructed Analogues and Quantile mapping, Version 2; BCCAQv2) derived from 24 CMIP5 global climate models",bias_adjusted,https://open.canada.ca/en/open-government-licence-canada,permissive,CMIP5,day,"pr,tasmax,tasmin","historical,rcp26","{'time': 1460, 'lat': 50, 'lon': 50}"
253,day_bcc-csm1-1-m_historical+rcp45_r1i1p1_19500101-21001231_bccaqv2,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip5/pcic/bccaqv2/day_bcc-csm1-1-m_historical+rcp45_r1i1p1_19500101-21001231_bccaqv2.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,PCIC/ECCC statistically downscaled daily Canada-wide climate scenarios version 2 (BCCAQv2),BCCAQv2,https://www.pacificclimate.org/data/statistically-downscaled-climate-scenarios,"Pacific Climate Impacts Consortium (PCIC), Victoria, BC, www.pacificclimate.org",PCIC,1950,2100,"Statistically downscaled data (Bias Correction with Constructed Analogues and Quantile mapping, Version 2; BCCAQv2) derived from 24 CMIP5 global climate models",bias_adjusted,https://open.canada.ca/en/open-government-licence-canada,permissive,CMIP5,day,"pr,tasmax,tasmin","historical,rcp45","{'time': 1460, 'lat': 50, 'lon': 50}"
254,day_bcc-csm1-1-m_historical+rcp85_r1i1p1_19500101-21001231_bccaqv2,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip5/pcic/bccaqv2/day_bcc-csm1-1-m_historical+rcp85_r1i1p1_19500101-21001231_bccaqv2.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,PCIC/ECCC statistically downscaled daily Canada-wide climate scenarios version 2 (BCCAQv2),BCCAQv2,https://www.pacificclimate.org/data/statistically-downscaled-climate-scenarios,"Pacific Climate Impacts Consortium (PCIC), Victoria, BC, www.pacificclimate.org",PCIC,1950,2100,"Statistically downscaled data (Bias Correction with Constructed Analogues and Quantile mapping, Version 2; BCCAQv2) derived from 24 CMIP5 global climate models",bias_adjusted,https://open.canada.ca/en/open-government-licence-canada,permissive,CMIP5,day,"pr,tasmax,tasmin","historical,rcp85","{'time': 1460, 'lat': 50, 'lon': 50}"
255,day_bcc-csm1-1_historical+rcp26_r1i1p1_19500101-21001231_bccaqv2,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip5/pcic/bccaqv2/day_bcc-csm1-1_historical+rcp26_r1i1p1_19500101-21001231_bccaqv2.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,PCIC/ECCC statistically downscaled daily Canada-wide climate scenarios version 2 (BCCAQv2),BCCAQv2,https://www.pacificclimate.org/data/statistically-downscaled-climate-scenarios,"Pacific Climate Impacts Consortium (PCIC), Victoria, BC, www.pacificclimate.org",PCIC,1950,2100,"Statistically downscaled data (Bias Correction with Constructed Analogues and Quantile mapping, Version 2; BCCAQv2) derived from 24 CMIP5 global climate models",bias_adjusted,https://open.canada.ca/en/open-government-licence-canada,permissive,CMIP5,day,"pr,tasmax,tasmin","historical,rcp26","{'time': 1460, 'lat': 50, 'lon': 50}"
256,day_bcc-csm1-1_historical+rcp45_r1i1p1_19500101-21001231_bccaqv2,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip5/pcic/bccaqv2/day_bcc-csm1-1_historical+rcp45_r1i1p1_19500101-21001231_bccaqv2.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,PCIC/ECCC statistically downscaled daily Canada-wide climate scenarios version 2 (BCCAQv2),BCCAQv2,https://www.pacificclimate.org/data/statistically-downscaled-climate-scenarios,"Pacific Climate Impacts Consortium (PCIC), Victoria, BC, www.pacificclimate.org",PCIC,1950,2100,"Statistically downscaled data (Bias Correction with Constructed Analogues and Quantile mapping, Version 2; BCCAQv2) derived from 24 CMIP5 global climate models",bias_adjusted,https://open.canada.ca/en/open-government-licence-canada,permissive,CMIP5,day,"pr,tasmax,tasmin","historical,rcp45","{'time': 1460, 'lat': 50, 'lon': 50}"
257,day_bcc-csm1-1_historical+rcp85_r1i1p1_19500101-21001231_bccaqv2,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip5/pcic/bccaqv2/day_bcc-csm1-1_historical+rcp85_r1i1p1_19500101-21001231_bccaqv2.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,PCIC/ECCC statistically downscaled daily Canada-wide climate scenarios version 2 (BCCAQv2),BCCAQv2,https://www.pacificclimate.org/data/statistically-downscaled-climate-scenarios,"Pacific Climate Impacts Consortium (PCIC), Victoria, BC, www.pacificclimate.org",PCIC,1950,2100,"Statistically downscaled data (Bias Correction with Constructed Analogues and Quantile mapping, Version 2; BCCAQv2) derived from 24 CMIP5 global climate models",bias_adjusted,https://open.canada.ca/en/open-government-licence-canada,permissive,CMIP5,day,"pr,tasmax,tasmin","historical,rcp85","{'time': 1460, 'lat': 50, 'lon': 50}"
258,annual_CanDCS-M6_climindices_ensemble_members_30yAvg,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/climatedata_ca/CanDCS-M6/ensemble_members/30yAvg/annual_CanDCS-M6_climindices_ensemble_members_30yAvg.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,Climatedata.ca : CMIP6 : Climatic normal (30 year average) ensemble members for CanDCS-M6 derived climate indicators,climatedata_ca_CanDCS-M6,https://climatedata.ca/,Canadian Centre for Climate Services,CCCS,1951,2071,"This dataset provides access to individual ensemble member CMIP6 climate indicator data that drives mapping and time-series visualizations on ClimateData.ca. Climatedata.ca is a climate data portal produced collaboratively by the country’s leading climate organizations and supported, in part, by the Government of Canada. The goal of this portal is to support decision makers across a broad spectrum of sectors and locations by providing the most up to date climate data in easy to use formats and visualizations.",bias_adjusted,https://open.canada.ca/en/open-government-licence-canada,permissive,CMIP6,yr,"ssp126_cdd,ssp126_cdd_delta_1971_2000,ssp126_cdd_delta_1991_2020,ssp126_cddcold_18,ssp126_cddcold_18_delta_1971_2000,ssp126_cddcold_18_delta_1991_2020,ssp126_dlyfrzthw_tx0_tn-1,ssp126_dlyfrzthw_tx0_tn-1_delta_1971_2000,ssp126_dlyfrzthw_tx0_tn-1_delta_1991_2020,ssp126_first_fall_frost,ssp126_first_fall_frost_delta_1971_2000,ssp126_first_fall_frost_delta_1991_2020,ssp126_frost_days,ssp126_frost_days_delta_1971_2000,ssp126_frost_days_delta_1991_2020,ssp126_frost_free_season,ssp126_frost_free_season_delta_1971_2000,ssp126_frost_free_season_delta_1991_2020,ssp126_gddgrow_0,ssp126_gddgrow_0_delta_1971_2000,ssp126_gddgrow_0_delta_1991_2020,ssp126_gddgrow_5,ssp126_gddgrow_5_delta_1971_2000,ssp126_gddgrow_5_delta_1991_2020,ssp126_hddheat_18,ssp126_hddheat_18_delta_1971_2000,ssp126_hddheat_18_delta_1991_2020,ssp126_ice_days,ssp126_ice_days_delta_1971_2000,ssp126_ice_days_delta_1991_2020,ssp126_last_spring_frost,ssp126_last_spring_frost_delta_1971_2000,ssp126_last_spring_frost_delta_1991_2020,ssp126_nr_cdd,ssp126_nr_cdd_delta_1971_2000,ssp126_nr_cdd_delta_1991_2020,ssp126_prcptot,ssp126_prcptot_delta_1971_2000,ssp126_prcptot_delta_1991_2020,ssp126_r10mm,ssp126_r10mm_delta_1971_2000,ssp126_r10mm_delta_1991_2020,ssp126_r1mm,ssp126_r1mm_delta_1971_2000,ssp126_r1mm_delta_1991_2020,ssp126_r20mm,ssp126_r20mm_delta_1971_2000,ssp126_r20mm_delta_1991_2020,ssp126_rx1day,ssp126_rx1day_delta_1971_2000,ssp126_rx1day_delta_1991_2020,ssp126_rx5day,ssp126_rx5day_delta_1971_2000,ssp126_rx5day_delta_1991_2020,ssp126_tg_mean,ssp126_tg_mean_delta_1971_2000,ssp126_tg_mean_delta_1991_2020,ssp126_tn_mean,ssp126_tn_mean_delta_1971_2000,ssp126_tn_mean_delta_1991_2020,ssp126_tn_min,ssp126_tn_min_delta_1971_2000,ssp126_tn_min_delta_1991_2020,ssp126_tnlt_m15,ssp126_tnlt_m15_delta_1971_2000,ssp126_tnlt_m15_delta_1991_2020,ssp126_tnlt_m25,ssp126_tnlt_m25_delta_1971_2000,ssp126_tnlt_m25_delta_1991_2020,ssp126_tr_18,ssp126_tr_18_delta_1971_2000,ssp126_tr_18_delta_1991_2020,ssp126_tr_20,ssp126_tr_20_delta_1971_2000,ssp126_tr_20_delta_1991_2020,ssp126_tr_22,ssp126_tr_22_delta_1971_2000,ssp126_tr_22_delta_1991_2020,ssp126_tx_max,ssp126_tx_max_delta_1971_2000,ssp126_tx_max_delta_1991_2020,ssp126_tx_mean,ssp126_tx_mean_delta_1971_2000,ssp126_tx_mean_delta_1991_2020,ssp126_txgt_25,ssp126_txgt_25_delta_1971_2000,ssp126_txgt_25_delta_1991_2020,ssp126_txgt_27,ssp126_txgt_27_delta_1971_2000,ssp126_txgt_27_delta_1991_2020,ssp126_txgt_29,ssp126_txgt_29_delta_1971_2000,ssp126_txgt_29_delta_1991_2020,ssp126_txgt_30,ssp126_txgt_30_delta_1971_2000,ssp126_txgt_30_delta_1991_2020,ssp126_txgt_32,ssp126_txgt_32_delta_1971_2000,ssp126_txgt_32_delta_1991_2020,ssp245_cdd,ssp245_cdd_delta_1971_2000,ssp245_cdd_delta_1991_2020,ssp245_cddcold_18,ssp245_cddcold_18_delta_1971_2000,ssp245_cddcold_18_delta_1991_2020,ssp245_dlyfrzthw_tx0_tn-1,ssp245_dlyfrzthw_tx0_tn-1_delta_1971_2000,ssp245_dlyfrzthw_tx0_tn-1_delta_1991_2020,ssp245_first_fall_frost,ssp245_first_fall_frost_delta_1971_2000,ssp245_first_fall_frost_delta_1991_2020,ssp245_frost_days,ssp245_frost_days_delta_1971_2000,ssp245_frost_days_delta_1991_2020,ssp245_frost_free_season,ssp245_frost_free_season_delta_1971_2000,ssp245_frost_free_season_delta_1991_2020,ssp245_gddgrow_0,ssp245_gddgrow_0_delta_1971_2000,ssp245_gddgrow_0_delta_1991_2020,ssp245_gddgrow_5,ssp245_gddgrow_5_delta_1971_2000,ssp245_gddgrow_5_delta_1991_2020,ssp245_hddheat_18,ssp245_hddheat_18_delta_1971_2000,ssp245_hddheat_18_delta_1991_2020,ssp245_ice_days,ssp245_ice_days_delta_1971_2000,ssp245_ice_days_delta_1991_2020,ssp245_last_spring_frost,ssp245_last_spring_frost_delta_1971_2000,ssp245_last_spring_frost_delta_1991_2020,ssp245_nr_cdd,ssp245_nr_cdd_delta_1971_2000,ssp245_nr_cdd_delta_1991_2020,ssp245_prcptot,ssp245_prcptot_delta_1971_2000,ssp245_prcptot_delta_1991_2020,ssp245_r10mm,ssp245_r10mm_delta_1971_2000,ssp245_r10mm_delta_1991_2020,ssp245_r1mm,ssp245_r1mm_delta_1971_2000,ssp245_r1mm_delta_1991_2020,ssp245_r20mm,ssp245_r20mm_delta_1971_2000,ssp245_r20mm_delta_1991_2020,ssp245_rx1day,ssp245_rx1day_delta_1971_2000,ssp245_rx1day_delta_1991_2020,ssp245_rx5day,ssp245_rx5day_delta_1971_2000,ssp245_rx5day_delta_1991_2020,ssp245_tg_mean,ssp245_tg_mean_delta_1971_2000,ssp245_tg_mean_delta_1991_2020,ssp245_tn_mean,ssp245_tn_mean_delta_1971_2000,ssp245_tn_mean_delta_1991_2020,ssp245_tn_min,ssp245_tn_min_delta_1971_2000,ssp245_tn_min_delta_1991_2020,ssp245_tnlt_m15,ssp245_tnlt_m15_delta_1971_2000,ssp245_tnlt_m15_delta_1991_2020,ssp245_tnlt_m25,ssp245_tnlt_m25_delta_1971_2000,ssp245_tnlt_m25_delta_1991_2020,ssp245_tr_18,ssp245_tr_18_delta_1971_2000,ssp245_tr_18_delta_1991_2020,ssp245_tr_20,ssp245_tr_20_delta_1971_2000,ssp245_tr_20_delta_1991_2020,ssp245_tr_22,ssp245_tr_22_delta_1971_2000,ssp245_tr_22_delta_1991_2020,ssp245_tx_max,ssp245_tx_max_delta_1971_2000,ssp245_tx_max_delta_1991_2020,ssp245_tx_mean,ssp245_tx_mean_delta_1971_2000,ssp245_tx_mean_delta_1991_2020,ssp245_txgt_25,ssp245_txgt_25_delta_1971_2000,ssp245_txgt_25_delta_1991_2020,ssp245_txgt_27,ssp245_txgt_27_delta_1971_2000,ssp245_txgt_27_delta_1991_2020,ssp245_txgt_29,ssp245_txgt_29_delta_1971_2000,ssp245_txgt_29_delta_1991_2020,ssp245_txgt_30,ssp245_txgt_30_delta_1971_2000,ssp245_txgt_30_delta_1991_2020,ssp245_txgt_32,ssp245_txgt_32_delta_1971_2000,ssp245_txgt_32_delta_1991_2020,ssp370_cdd,ssp370_cdd_delta_1971_2000,ssp370_cdd_delta_1991_2020,ssp370_cddcold_18,ssp370_cddcold_18_delta_1971_2000,ssp370_cddcold_18_delta_1991_2020,ssp370_dlyfrzthw_tx0_tn-1,ssp370_dlyfrzthw_tx0_tn-1_delta_1971_2000,ssp370_dlyfrzthw_tx0_tn-1_delta_1991_2020,ssp370_first_fall_frost,ssp370_first_fall_frost_delta_1971_2000,ssp370_first_fall_frost_delta_1991_2020,ssp370_frost_days,ssp370_frost_days_delta_1971_2000,ssp370_frost_days_delta_1991_2020,ssp370_frost_free_season,ssp370_frost_free_season_delta_1971_2000,ssp370_frost_free_season_delta_1991_2020,ssp370_gddgrow_0,ssp370_gddgrow_0_delta_1971_2000,ssp370_gddgrow_0_delta_1991_2020,ssp370_gddgrow_5,ssp370_gddgrow_5_delta_1971_2000,ssp370_gddgrow_5_delta_1991_2020,ssp370_hddheat_18,ssp370_hddheat_18_delta_1971_2000,ssp370_hddheat_18_delta_1991_2020,ssp370_ice_days,ssp370_ice_days_delta_1971_2000,ssp370_ice_days_delta_1991_2020,ssp370_last_spring_frost,ssp370_last_spring_frost_delta_1971_2000,ssp370_last_spring_frost_delta_1991_2020,ssp370_nr_cdd,ssp370_nr_cdd_delta_1971_2000,ssp370_nr_cdd_delta_1991_2020,ssp370_prcptot,ssp370_prcptot_delta_1971_2000,ssp370_prcptot_delta_1991_2020,ssp370_r10mm,ssp370_r10mm_delta_1971_2000,ssp370_r10mm_delta_1991_2020,ssp370_r1mm,ssp370_r1mm_delta_1971_2000,ssp370_r1mm_delta_1991_2020,ssp370_r20mm,ssp370_r20mm_delta_1971_2000,ssp370_r20mm_delta_1991_2020,ssp370_rx1day,ssp370_rx1day_delta_1971_2000,ssp370_rx1day_delta_1991_2020,ssp370_rx5day,ssp370_rx5day_delta_1971_2000,ssp370_rx5day_delta_1991_2020,ssp370_tg_mean,ssp370_tg_mean_delta_1971_2000,ssp370_tg_mean_delta_1991_2020,ssp370_tn_mean,ssp370_tn_mean_delta_1971_2000,ssp370_tn_mean_delta_1991_2020,ssp370_tn_min,ssp370_tn_min_delta_1971_2000,ssp370_tn_min_delta_1991_2020,ssp370_tnlt_m15,ssp370_tnlt_m15_delta_1971_2000,ssp370_tnlt_m15_delta_1991_2020,ssp370_tnlt_m25,ssp370_tnlt_m25_delta_1971_2000,ssp370_tnlt_m25_delta_1991_2020,ssp370_tr_18,ssp370_tr_18_delta_1971_2000,ssp370_tr_18_delta_1991_2020,ssp370_tr_20,ssp370_tr_20_delta_1971_2000,ssp370_tr_20_delta_1991_2020,ssp370_tr_22,ssp370_tr_22_delta_1971_2000,ssp370_tr_22_delta_1991_2020,ssp370_tx_max,ssp370_tx_max_delta_1971_2000,ssp370_tx_max_delta_1991_2020,ssp370_tx_mean,ssp370_tx_mean_delta_1971_2000,ssp370_tx_mean_delta_1991_2020,ssp370_txgt_25,ssp370_txgt_25_delta_1971_2000,ssp370_txgt_25_delta_1991_2020,ssp370_txgt_27,ssp370_txgt_27_delta_1971_2000,ssp370_txgt_27_delta_1991_2020,ssp370_txgt_29,ssp370_txgt_29_delta_1971_2000,ssp370_txgt_29_delta_1991_2020,ssp370_txgt_30,ssp370_txgt_30_delta_1971_2000,ssp370_txgt_30_delta_1991_2020,ssp370_txgt_32,ssp370_txgt_32_delta_1971_2000,ssp370_txgt_32_delta_1991_2020,ssp585_cdd,ssp585_cdd_delta_1971_2000,ssp585_cdd_delta_1991_2020,ssp585_cddcold_18,ssp585_cddcold_18_delta_1971_2000,ssp585_cddcold_18_delta_1991_2020,ssp585_dlyfrzthw_tx0_tn-1,ssp585_dlyfrzthw_tx0_tn-1_delta_1971_2000,ssp585_dlyfrzthw_tx0_tn-1_delta_1991_2020,ssp585_first_fall_frost,ssp585_first_fall_frost_delta_1971_2000,ssp585_first_fall_frost_delta_1991_2020,ssp585_frost_days,ssp585_frost_days_delta_1971_2000,ssp585_frost_days_delta_1991_2020,ssp585_frost_free_season,ssp585_frost_free_season_delta_1971_2000,ssp585_frost_free_season_delta_1991_2020,ssp585_gddgrow_0,ssp585_gddgrow_0_delta_1971_2000,ssp585_gddgrow_0_delta_1991_2020,ssp585_gddgrow_5,ssp585_gddgrow_5_delta_1971_2000,ssp585_gddgrow_5_delta_1991_2020,ssp585_hddheat_18,ssp585_hddheat_18_delta_1971_2000,ssp585_hddheat_18_delta_1991_2020,ssp585_ice_days,ssp585_ice_days_delta_1971_2000,ssp585_ice_days_delta_1991_2020,ssp585_last_spring_frost,ssp585_last_spring_frost_delta_1971_2000,ssp585_last_spring_frost_delta_1991_2020,ssp585_nr_cdd,ssp585_nr_cdd_delta_1971_2000,ssp585_nr_cdd_delta_1991_2020,ssp585_prcptot,ssp585_prcptot_delta_1971_2000,ssp585_prcptot_delta_1991_2020,ssp585_r10mm,ssp585_r10mm_delta_1971_2000,ssp585_r10mm_delta_1991_2020,ssp585_r1mm,ssp585_r1mm_delta_1971_2000,ssp585_r1mm_delta_1991_2020,ssp585_r20mm,ssp585_r20mm_delta_1971_2000,ssp585_r20mm_delta_1991_2020,ssp585_rx1day,ssp585_rx1day_delta_1971_2000,ssp585_rx1day_delta_1991_2020,ssp585_rx5day,ssp585_rx5day_delta_1971_2000,ssp585_rx5day_delta_1991_2020,ssp585_tg_mean,ssp585_tg_mean_delta_1971_2000,ssp585_tg_mean_delta_1991_2020,ssp585_tn_mean,ssp585_tn_mean_delta_1971_2000,ssp585_tn_mean_delta_1991_2020,ssp585_tn_min,ssp585_tn_min_delta_1971_2000,ssp585_tn_min_delta_1991_2020,ssp585_tnlt_m15,ssp585_tnlt_m15_delta_1971_2000,ssp585_tnlt_m15_delta_1991_2020,ssp585_tnlt_m25,ssp585_tnlt_m25_delta_1971_2000,ssp585_tnlt_m25_delta_1991_2020,ssp585_tr_18,ssp585_tr_18_delta_1971_2000,ssp585_tr_18_delta_1991_2020,ssp585_tr_20,ssp585_tr_20_delta_1971_2000,ssp585_tr_20_delta_1991_2020,ssp585_tr_22,ssp585_tr_22_delta_1971_2000,ssp585_tr_22_delta_1991_2020,ssp585_tx_max,ssp585_tx_max_delta_1971_2000,ssp585_tx_max_delta_1991_2020,ssp585_tx_mean,ssp585_tx_mean_delta_1971_2000,ssp585_tx_mean_delta_1991_2020,ssp585_txgt_25,ssp585_txgt_25_delta_1971_2000,ssp585_txgt_25_delta_1991_2020,ssp585_txgt_27,ssp585_txgt_27_delta_1971_2000,ssp585_txgt_27_delta_1991_2020,ssp585_txgt_29,ssp585_txgt_29_delta_1971_2000,ssp585_txgt_29_delta_1991_2020,ssp585_txgt_30,ssp585_txgt_30_delta_1971_2000,ssp585_txgt_30_delta_1991_2020,ssp585_txgt_32,ssp585_txgt_32_delta_1971_2000,ssp585_txgt_32_delta_1991_2020","historical, ssp126, ssp245, ssp370, ssp585","{'time': 13, 'lat': 30, 'lon': 30, 'realization': 1}"
